cricheroes_match_id,innings_number,cricheroes_team_id,batting_order,cricheroes_player_id,name,is_captain,runs,balls,minutes,fours,sixes,strike_rate,batting_hand,how_to_out,is_out
10818574,2,6767128,1,10075428,Prabhav  Krishna,0,2,6,4,0,0,33.33,RHB,retired out,1
10818574,2,6767128,2,8846097,Vishnunandan,0,1,5,10,0,0,20.00,LHB,run out Pavan Raghavendra,1
10818574,2,6767128,3,8556544,Sudhindhra,0,18,6,3,1,2,300.00,RHB,not out,0
10818574,2,6767128,4,8556484,Srinidhi NS,0,7,6,3,0,1,116.67,RHB,run out Shrivatsa Hatwar / Pramit,1
10818574,2,6767128,5,8445414,Tej,0,1,5,3,0,0,20.00,RHB,c Pavan Raghavendra b Pramit,1
10818574,2,6767128,6,5994303,Srikanth T K,0,7,11,7,0,1,63.64,RHB,run out Pavan Raghavendra / Pavan Kashyap,1
10818574,2,6767128,7,5922441,Prasanna,1,6,3,1,0,1,200.00,RHB,c Pramit b Pavan Kashyap,1
10869116,1,3881115,1,8450899,Sandeep,0,4,6,2,0,0,66.67,LHB,retired,1
10869116,1,3881115,2,8670699,Ajith P,0,5,5,7,1,0,100.00,RHB,not out,0
10869116,1,3881115,3,10052159,Praveena,1,5,6,2,0,0,83.33,RHB,retired,1
10869116,1,3881115,4,29632164,Raghunandan,0,9,10,4,0,1,90.00,RHB,c Paneendra Gautham b Badriprasad,1
10869116,1,3881115,5,8444682,Pavan Gautham,0,0,1,1,0,0,0.00,RHB,run out Badriprasad / Jeethu,1
10869116,1,3881115,6,19645071,Achuth,0,21,8,7,0,3,262.50,RHB,c Badriprasad b Jeethu,1
10869116,1,3881115,7,10052031,Yashu,0,26,7,6,0,4,371.43,RHB,c †Madhusudhan K S b Guruprasad Ramachandrachar,1
10869116,2,6767134,1,10117071,Anantha,0,7,6,3,0,1,116.67,RHB,b Sandeep,1
10869116,2,6767134,2,8445499,Paneendra Gautham,0,9,9,14,0,1,100.00,RHB,not out,0
10869116,2,6767134,3,8445420,Madhusudhan K S  (wk),0,19,7,3,0,3,271.43,RHB,retired,1
10869116,2,6767134,4,8445292,Mahesh,0,15,8,7,0,2,187.50,LHB,run out Yashu / Raghunandan,1
10869116,2,6767134,5,8445368,Jeethu,0,14,6,4,0,2,233.33,LHB,c Yashu b Ajith P,1
10869116,2,6767134,6,1224122,Badriprasad,0,0,2,1,0,0,0.00,RHB,b Pavan Gautham,1
10869116,2,6767134,7,8445342,Guruprasad Ramachandrachar,1,3,6,3,0,0,50.00,LHB,not out,0
10869116,3,6767134,1,8445368,Jeethu,0,11,5,0,1,1,220.00,,not out,0
10869116,3,6767134,2,1224122,Badriprasad,0,1,1,0,0,0,100.00,,not out,0
10869116,4,3881115,1,8444682,Pavan Gautham,0,1,2,0,0,0,50.00,,run out Guruprasad Ramachandrachar,1
10869116,4,3881115,2,19645071,Achuth,0,9,4,0,2,0,225.00,,not out,0
10869121,1,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,13,8,5,1,1,162.50,RHB,retired out,1
10869121,1,6733389,2,6508655,Sudharshan,0,0,1,9,0,0,0.00,RHB,b Pavan Kashyap,1
10869121,1,6733389,3,8445462,Prasad K S,1,6,8,3,1,0,75.00,RHB,b Pavan Kashyap,1
10869121,1,6733389,4,8444531,Shreenidhi Prakash,0,0,4,1,0,0,0.00,RHB,c Pavan Kashyap b Mady,1
10869121,1,6733389,5,29631807,Krishnamoorthy,0,1,6,6,0,0,16.67,RHB,c Mady b Pavan Kashyap,1
10869121,1,6733389,6,8469156,Sridhar,0,0,2,1,0,0,0.00,RHB,b Mady,1
10869121,1,6733389,7,8445318,K S AKSHAY KAUSHIK,0,10,15,8,2,0,66.67,RHB,not out,0
10869121,2,1597084,1,3542117,Amith P,0,8,6,2,0,1,133.33,RHB,retired out,1
10869121,2,1597084,2,14211268,Pramit,0,18,4,10,0,3,450.00,RHB,not out,0
10869121,2,1597084,3,10046726,Shrivatsa Hatwar,0,7,7,2,0,1,100.00,RHB,retired out,1
10869121,2,1597084,4,10031492,Mady,0,0,1,1,0,0,0.00,RHB,c K S AKSHAY KAUSHIK b Shreenidhi Prakash,1
10869121,2,1597084,5,8814171,Pavan Raghavendra,0,6,5,1,0,1,120.00,RHB,c Sridhar b Shreenidhi Prakash,1
10869121,2,1597084,6,8129644,Pavan Kashyap,1,0,0,1,0,0,0.00,RHB,not out,0
10869129,1,6767128,1,10075428,Prabhav  Krishna  (wk),0,1,6,2,0,0,16.67,RHB,retired out,1
10869129,1,6767128,2,8846097,Vishnunandan,0,2,2,14,0,0,100.00,LHB,not out,0
10869129,1,6767128,3,8556544,Sudhindhra,0,6,5,1,0,1,120.00,RHB,retired out,1
10869129,1,6767128,4,5994303,Srikanth T K,0,56,22,11,3,7,254.55,RHB,not out,0
10869129,1,6767128,5,5922441,Prasanna,1,1,3,2,0,0,33.33,RHB,b BHARATH G S AGASTHYA,1
10869129,1,6767128,6,8445414,Tej,0,0,1,1,0,0,0.00,RHB,c&b BHARATH G S AGASTHYA,1
10869129,1,6767128,7,8556484,Srinidhi NS,0,1,3,3,0,0,33.33,RHB,run out Ajith P,1
10869129,2,3881115,1,8450899,Sandeep,0,17,7,7,0,2,242.86,LHB,run out Vishnunandan,1
10869129,2,3881115,2,8670699,Ajith P,0,0,2,13,0,0,0.00,RHB,not out,0
10869129,2,3881115,3,10052159,Praveena,1,3,7,2,0,0,42.86,RHB,run out Srikanth T K,1
10869129,2,3881115,4,8444682,Pavan Gautham,0,1,3,2,0,0,33.33,RHB,b Vishnunandan,1
10869129,2,3881115,5,10052031,Yashu,0,16,10,6,0,2,160.00,RHB,c&b Tej,1
10869129,2,3881115,6,4416809,BHARATH G S AGASTHYA,0,14,8,9,0,2,175.00,RHB,c Srikanth T K b Vishnunandan,1
10869129,2,3881115,7,29632164,Raghunandan,0,7,6,4,0,1,116.67,RHB,c †Prabhav  Krishna b Srikanth T K,1
10869135,1,6767134,1,10117071,Anantha,0,4,5,1,0,0,80.00,RHB,c Ravi Aniruddha b Hrishikesha,1
10869135,1,6767134,2,8445499,Paneendra Gautham,0,0,1,5,0,0,0.00,RHB,run out Anantha Madhava / Vadiraj,1
10869135,1,6767134,3,8445420,Madhusudhan K S,0,2,6,4,0,0,33.33,RHB,retired out,1
10869135,1,6767134,4,8445292,Mahesh,0,12,10,8,1,1,120.00,LHB,c Ravi Aniruddha b Aprameya Guruprasad,1
10869135,1,6767134,5,1224122,Badriprasad,0,3,5,5,0,0,60.00,RHB,run out Vadiraj / Srisha Badarayana H S,1
10869135,1,6767134,6,8445342,Guruprasad Ramachandrachar,1,3,6,3,0,0,50.00,LHB,c Srisha Badarayana H S b Aprameya Guruprasad,1
10869135,1,6767134,7,8445368,Jeethu,0,14,11,5,0,2,127.27,LHB,b Ravi Aniruddha,1
10869135,2,6767132,1,29631917,Hrishikesha,0,2,6,1,0,0,33.33,RHB,retired out,1
10869135,2,6767132,2,10339400,Aprameya Guruprasad,0,11,4,5,1,1,275.00,RHB,b Jeethu,1
10869135,2,6767132,3,4048300,Vadiraj,0,8,6,2,0,1,133.33,RHB,retired out,1
10869135,2,6767132,4,4048334,Ravi Aniruddha,1,1,5,6,0,0,20.00,RHB,not out,0
10869135,2,6767132,5,8445343,Anantha Madhava,0,7,5,2,0,1,140.00,RHB,c Jeethu b Badriprasad,1
10869135,2,6767132,6,4143096,Aniruddha Dv,0,19,7,2,0,3,271.43,RHB,not out,0
10869150,1,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,7,6,2,0,1,116.67,RHB,c Pavan Gautham b Sandeep,1
10869150,1,6733389,2,6508655,Sudharshan,0,0,0,5,0,0,0.00,RHB,retired,1
10869150,1,6733389,3,8445462,Prasad K S,1,0,6,2,0,0,0.00,RHB,c Raghunandan b Praveena,1
10869150,1,6733389,4,8444531,Shreenidhi Prakash,0,14,11,5,0,2,127.27,RHB,c Raghunandan b Achuth,1
10869150,1,6733389,5,8445318,K S AKSHAY KAUSHIK,0,19,13,9,0,2,146.15,RHB,not out,0
10869150,1,6733389,6,29631807,Krishnamoorthy,0,7,7,4,0,1,100.00,RHB,not out,0
10869150,2,3881115,1,8450899,Sandeep,0,3,6,3,0,0,50.00,LHB,run out Sridhar,1
10869150,2,3881115,2,8670699,Ajith P,0,0,0,6,0,0,0.00,RHB,retired,1
10869150,2,3881115,3,10052159,Praveena,1,4,6,2,0,0,66.67,RHB,retired,1
10869150,2,3881115,4,10052031,Yashu,0,4,6,9,0,0,66.67,RHB,run out Shreenidhi Prakash,1
10869150,2,3881115,5,8444682,Pavan Gautham,0,6,7,6,1,0,85.71,RHB,not out,0
10869150,2,3881115,6,19645071,Achuth,0,38,11,5,0,6,345.45,RHB,not out,0
10869160,1,6767128,1,10075428,Prabhav  Krishna,0,2,6,2,0,0,33.33,RHB,retired out,1
10869160,1,6767128,2,8846097,Vishnunandan,0,0,0,6,0,0,0.00,LHB,retired,1
10869160,1,6767128,3,8556544,Sudhindhra,0,3,8,3,0,0,37.50,RHB,retired out,1
10869160,1,6767128,4,5922441,Prasanna,1,24,10,10,0,3,240.00,RHB,not out,0
10869160,1,6767128,5,8445414,Tej,0,40,16,9,0,6,250.00,RHB,c †Srisha Badarayana H S b Aprameya Guruprasad,1
10869160,1,6767128,6,5994303,Srikanth T K,0,6,2,1,0,1,300.00,RHB,c Aprameya Guruprasad b Anantha Madhava,1
10869160,1,6767128,7,8556484,Srinidhi NS,0,1,2,1,0,0,50.00,RHB,st †Srisha Badarayana H S b Aprameya Guruprasad,1
10869160,2,6767132,1,29631917,Hrishikesha,0,1,6,2,0,0,16.67,RHB,retired,1
10869160,2,6767132,2,10339400,Aprameya Guruprasad,0,31,15,12,3,3,206.67,RHB,not out,0
10869160,2,6767132,3,4048300,Vadiraj,0,12,8,5,0,2,150.00,RHB,run out Prabhav  Krishna,1
10869160,2,6767132,4,8445343,Anantha Madhava,0,1,5,1,0,0,20.00,RHB,c Prabhav  Krishna b Vishnunandan,1
10869160,2,6767132,5,4048334,Ravi Aniruddha,1,6,4,1,0,1,150.00,RHB,c Tej b Srinidhi NS,1
10869160,2,6767132,6,4143096,Aniruddha Dv,0,7,4,6,0,1,175.00,RHB,c Prabhav  Krishna b Vishnunandan,1
10869160,2,6767132,7,8444668,Srisha Badarayana H S  (wk),0,0,2,1,0,0,0.00,RHB,c&b Vishnunandan,1
10869162,1,1597084,1,3542117,Amith P,0,7,6,1,0,1,116.67,RHB,c †Madhusudhan K S b Anantha,1
10869162,1,1597084,2,14211268,Pramit,0,5,8,11,0,0,62.50,RHB,c Jeethu b Guruprasad Ramachandrachar,1
10869162,1,1597084,3,10046726,Shrivatsa Hatwar,0,2,6,2,0,0,33.33,RHB,c †Guruprasad Ramachandrachar b Madhusudhan K S,1
10869162,1,1597084,4,10031492,Mady,0,14,7,3,0,2,200.00,RHB,c †Madhusudhan K S b Badriprasad,1
10869162,1,1597084,5,8129644,Pavan Kashyap,1,0,2,1,0,0,0.00,RHB,c&b Guruprasad Ramachandrachar,1
10869162,1,1597084,6,8814171,Pavan Raghavendra,0,44,9,6,0,7,488.89,RHB,not out,0
10869162,1,1597084,7,19048034,Balaji,0,2,4,5,0,0,50.00,RHB,not out,0
10869162,2,6767134,1,10117071,Anantha,0,1,7,2,0,0,14.29,RHB,retired hurt,1
10869162,2,6767134,2,8445292,Mahesh,0,0,1,7,0,0,0.00,LHB,run out Pramit,1
10869162,2,6767134,3,8445420,Madhusudhan K S  (wk),0,2,6,3,0,0,33.33,RHB,not out,0
10869162,2,6767134,4,8445342,Guruprasad Ramachandrachar  (c & wk),0,0,2,1,0,0,0.00,LHB,b Mady,1
10869162,2,6767134,5,8445368,Jeethu,0,19,8,3,0,3,237.50,LHB,c Amith P b Pramit,1
10869162,2,6767134,6,8445499,Paneendra Gautham,0,2,8,9,0,0,25.00,RHB,c Pavan Raghavendra b Mady,1
10869162,2,6767134,7,1224122,Badriprasad,0,21,11,10,0,3,190.91,RHB,not out,0
10869170,1,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,12,6,8,1,1,200.00,RHB,retired out,1
10869170,1,6733389,2,6508655,Sudharshan,0,2,2,15,0,0,100.00,RHB,not out,0
10869170,1,6733389,3,8445462,Prasad K S,1,7,6,3,1,0,116.67,RHB,retired hurt,1
10869170,1,6733389,4,8445318,K S AKSHAY KAUSHIK,0,37,16,9,6,2,231.25,RHB,not out,0
10869170,1,6733389,5,8444531,Shreenidhi Prakash,0,4,9,3,1,0,44.44,RHB,c Aditya Hatwar b Pranav PK,1
10869170,1,6733389,6,29631807,Krishnamoorthy,0,0,4,1,0,0,0.00,RHB,c&b Ashrith Kashyap,1
10869170,2,6767130,1,8578931,Srihari,0,8,6,1,0,1,133.33,LHB,retired hurt,1
10869170,2,6767130,2,7662592,Vittala,0,0,0,7,0,0,0.00,RHB,not out,0
10869170,2,6767130,3,29631844,Sridhar Dixit,0,15,8,4,0,2,187.50,LHB,not out,0
10869170,2,6767130,4,8452770,Ashrith Kashyap,0,1,3,3,0,0,33.33,RHB,c Sridhar b Sudharshan,1
10869170,2,6767130,5,809163,Pranav PK,0,23,11,7,1,3,209.09,RHB,c Krishnamoorthy b Sridhar,1
10869170,2,6767130,6,8444550,Bharadwaj Srivatsa,1,14,6,6,0,2,233.33,RHB,c Shreenidhi Prakash b Sudharshan,1
10869170,2,6767130,7,10047098,Aditya Hatwar,0,0,1,1,0,0,0.00,RHB,c Shreenidhi Prakash b Sridhar,1
10869175,1,6767128,1,10075428,Prabhav  Krishna,0,2,6,3,0,0,33.33,RHB,retired out,1
10869175,1,6767128,2,8846097,Vishnunandan  (wk),0,0,0,4,0,0,0.00,LHB,retired,1
10869175,1,6767128,3,8556544,Sudhindhra,0,1,6,1,0,0,16.67,RHB,retired out,1
10869175,1,6767128,4,8445414,Tej,0,13,7,2,0,2,185.71,RHB,c Jeethu b Guruprasad Ramachandrachar,1
10869175,1,6767128,5,5922441,Prasanna,1,3,5,8,0,0,60.00,RHB,c Guruprasad Ramachandrachar b Jeethu,1
10869175,1,6767128,6,5994303,Srikanth T K,0,28,16,9,2,3,175.00,RHB,run out Paneendra Gautham,1
10869175,1,6767128,7,8556484,Srinidhi NS,0,2,2,3,0,0,100.00,RHB,not out,0
10869175,2,6767134,1,10117071,Anantha,0,1,6,1,0,0,16.67,RHB,b Prabhav  Krishna,1
10869175,2,6767134,2,8445292,Mahesh,0,14,7,13,0,2,200.00,LHB,c Vishnunandan b Srinidhi NS,1
10869175,2,6767134,3,8445420,Madhusudhan K S,0,13,6,2,0,2,216.67,RHB,retired out,1
10869175,2,6767134,4,8445368,Jeethu,0,7,4,2,0,1,175.00,LHB,c Vishnunandan b Tej,1
10869175,2,6767134,5,8445499,Paneendra Gautham,0,2,4,7,0,0,50.00,RHB,c Vishnunandan b Srikanth T K,1
10869175,2,6767134,6,1224122,Badriprasad,0,3,11,10,0,0,27.27,RHB,run out Srinidhi NS,1
10869175,2,6767134,7,8445342,Guruprasad Ramachandrachar,1,0,3,3,0,0,0.00,LHB,c †Vishnunandan b Srinidhi NS,1
10869184,1,6767132,1,29631917,Hrishikesha,0,1,6,1,0,0,16.67,RHB,retired out,1
10869184,1,6767132,2,10339400,Aprameya Guruprasad,0,8,8,7,0,1,100.00,RHB,retired hurt,1
10869184,1,6767132,3,4048300,Vadiraj,0,1,6,2,0,0,16.67,RHB,retired out,1
10869184,1,6767132,4,8445343,Anantha Madhava,0,18,10,4,1,2,180.00,RHB,retired hurt,1
10869184,1,6767132,5,8444668,Srisha Badarayana H S  (wk),0,1,4,1,0,0,25.00,RHB,c&b BHARATH G S AGASTHYA,1
10869184,1,6767132,6,4143096,Aniruddha Dv,0,9,7,3,0,1,128.57,RHB,not out,0
10869184,1,6767132,7,4048334,Ravi Aniruddha,1,1,1,2,0,0,100.00,RHB,not out,0
10869184,2,3881115,1,8450899,Sandeep,0,1,8,4,0,0,12.50,LHB,b Ravi Aniruddha,1
10869184,2,3881115,2,8670699,Ajith P,0,0,0,1,0,0,0.00,RHB,run out Aniruddha Dv,1
10869184,2,3881115,3,8444682,Pavan Gautham,0,2,4,7,0,0,50.00,RHB,c †Srisha Badarayana H S b Anantha Madhava,1
10869184,2,3881115,4,10052159,Praveena,1,2,6,2,0,0,33.33,RHB,retired out,1
10869184,2,3881115,5,10052031,Yashu,0,9,8,6,0,1,112.50,RHB,c Aprameya Guruprasad b Aniruddha Dv,1
10869184,2,3881115,6,4416809,BHARATH G S AGASTHYA,0,19,11,7,0,3,172.73,RHB,c Aniruddha Dv b Aprameya Guruprasad,1
10869184,2,3881115,7,29632164,Raghunandan,0,2,5,7,0,0,40.00,RHB,not out,0
10869193,1,6767130,1,8578931,Srihari,0,4,6,2,0,0,66.67,LHB,retired hurt,1
10869193,1,6767130,2,10047098,Aditya Hatwar,0,13,10,11,1,1,130.00,RHB,retired hurt,1
10869193,1,6767130,3,29631844,Sridhar Dixit,0,2,5,3,0,0,40.00,LHB,c Pavan Kashyap b Balaji,1
10869193,1,6767130,4,809163,Pranav PK,0,14,7,10,1,1,200.00,RHB,not out,0
10869193,1,6767130,5,8452770,Ashrith Kashyap,0,30,9,4,2,3,333.33,RHB,run out Pavan Kashyap / Pavan Raghavendra,1
10869193,2,1597084,1,3542117,Amith P,0,8,6,5,0,1,133.33,RHB,retired hurt,1
10869193,2,1597084,2,19048034,Balaji,0,0,0,2,0,0,0.00,RHB,not out,0
10869193,2,1597084,3,10046726,Shrivatsa Hatwar,0,9,7,3,0,1,128.57,RHB,retired out,1
10869193,2,1597084,4,8129644,Pavan Kashyap,1,12,9,7,0,2,133.33,RHB,run out Bharadwaj Srivatsa / Pranav PK,1
10869193,2,1597084,5,10031492,Mady,0,6,10,9,1,0,60.00,RHB,run out Sridhar Dixit / Ashrith Kashyap,1
10869193,2,1597084,6,8814171,Pavan Raghavendra,0,8,5,2,0,1,160.00,RHB,not out,0
12170931,1,3881115,1,8450899,Sandeep,0,4,8,2,0,0,50.00,LHB,b Mady,1
12170931,1,3881115,2,8670699,Ajith P  (wk),0,2,4,34,0,0,50.00,RHB,not out,0
12170931,1,3881115,3,10052159,Praveena,1,3,6,2,0,0,50.00,RHB,retired out,1
12170931,1,3881115,4,29632164,Raghunandan,0,24,20,14,2,2,120.00,RHB,not out,0
12170931,1,3881115,5,8444682,Pavan Gautham,0,0,0,1,0,0,0.00,RHB,run out Mady,1
12170931,1,3881115,6,10052031,Yashu,0,7,2,2,0,1,350.00,RHB,run out Mady,1
12170931,1,3881115,7,4416809,BHARATH G S AGASTHYA,0,0,3,2,0,0,0.00,RHB,c †Srikanth Krishnamurthy b Mady,1
12170931,2,1597084,1,3542117,Amith P,0,2,6,2,0,0,33.33,RHB,b Sandeep,1
12170931,2,1597084,2,8453971,Srikanth Krishnamurthy  (wk),0,2,8,10,0,0,25.00,RHB,c †Ajith P b Yashu,1
12170931,2,1597084,3,10046726,Shrivatsa Hatwar,0,1,6,2,0,0,16.67,RHB,retired out,1
12170931,2,1597084,4,8814171,Pavan Raghavendra,0,32,14,9,3,3,228.57,RHB,not out,0
12170931,2,1597084,5,10031492,Mady,0,0,2,3,0,0,0.00,RHB,b Ajith P,1
12170931,2,1597084,6,19048034,Balaji,0,0,1,1,0,0,0.00,RHB,not out,0
12172071,1,6767128,1,10075428,Prabhav  Krishna,0,1,6,1,0,0,16.67,RHB,retired out,1
12172071,1,6767128,2,8846097,Vishnunandan,0,1,1,4,0,0,100.00,LHB,retired hurt,1
12172071,1,6767128,3,8556544,Sudhindhra,0,8,6,2,0,1,133.33,RHB,retired hurt,1
12172071,1,6767128,4,8445414,Tej,0,8,9,3,0,1,88.89,RHB,c Pranav PK b Vittala,1
12172071,1,6767128,5,5922441,Prasanna,1,16,13,11,1,1,123.08,RHB,not out,0
12172071,1,6767128,6,5994303,Srikanth T K,0,2,5,5,0,0,40.00,RHB,c Bharadwaj Srivatsa b Aditya Hatwar,1
12172071,1,6767128,7,8556484,Srinidhi NS,0,3,4,2,0,0,75.00,RHB,not out,0
12172071,2,6767130,1,8578931,Srihari,0,2,6,3,0,0,33.33,LHB,retired hurt,1
12172071,2,6767130,2,7662592,Vittala,0,0,0,6,0,0,0.00,RHB,retired hurt,1
12172071,2,6767130,3,29631844,Sridhar Dixit,0,9,7,2,0,1,128.57,LHB,retired out,1
12172071,2,6767130,4,10047098,Aditya Hatwar,0,2,4,6,0,0,50.00,RHB,b Srinidhi NS,1
12172071,2,6767130,5,8452770,Ashrith Kashyap,0,17,7,3,1,2,242.86,RHB,run out Tej,1
12172071,2,6767130,6,809163,Pranav PK,0,2,5,6,0,0,40.00,RHB,not out,0
12172071,2,6767130,7,8444550,Bharadwaj Srivatsa,1,8,3,3,0,1,266.67,RHB,not out,0
12173205,1,3881115,1,8450899,Sandeep,0,2,7,4,0,0,28.57,LHB,retired out,1
12173205,1,3881115,2,8670699,Ajith P,0,0,0,3,0,0,0.00,RHB,run out Pranav PK,1
12173205,1,3881115,3,8444682,Pavan Gautham,0,19,12,15,1,2,158.33,RHB,not out,0
12173205,1,3881115,4,10052159,Praveena,1,1,7,2,0,0,14.29,RHB,retired hurt,1
12173205,1,3881115,5,10052031,Yashu,0,1,6,4,0,0,16.67,RHB,retired hurt,1
12173205,1,3881115,6,4416809,BHARATH G S AGASTHYA,0,23,12,7,2,2,191.67,RHB,not out,0
12173205,2,6767130,1,8578931,Srihari,0,2,6,1,0,0,33.33,LHB,retired hurt,1
12173205,2,6767130,2,10047098,Aditya Hatwar,0,8,7,7,0,1,114.29,RHB,c&b BHARATH G S AGASTHYA,1
12173205,2,6767130,3,29631844,Sridhar Dixit,0,9,6,2,0,1,150.00,LHB,retired out,1
12173205,2,6767130,4,8452770,Ashrith Kashyap,0,23,12,6,1,3,191.67,RHB,not out,0
12173205,2,6767130,5,809163,Pranav PK,0,6,3,2,0,1,200.00,RHB,not out,0
12174087,1,6767130,1,8578931,Srihari,0,7,6,1,0,1,116.67,LHB,c Shrivatsa Hatwar b Amith P,1
12174087,1,6767130,2,7662592,Vittala  (wk),0,6,10,12,1,0,60.00,RHB,run out Amith P / Pavan Raghavendra,1
12174087,1,6767130,3,29631844,Sridhar Dixit,0,7,7,4,1,0,100.00,LHB,retired out,1
12174087,1,6767130,4,10047098,Aditya Hatwar,0,1,4,3,0,0,25.00,RHB,b Mady,1
12174087,1,6767130,5,8452770,Ashrith Kashyap,0,19,8,7,0,3,237.50,RHB,c Mady b Pavan Kashyap,1
12174087,1,6767130,6,809163,Pranav PK,0,2,4,2,0,0,50.00,RHB,c †Srikanth Krishnamurthy b Pavan Kashyap,1
12174087,1,6767130,7,8444550,Bharadwaj Srivatsa,1,10,5,3,1,1,200.00,RHB,b Mady,1
12174087,2,1597084,1,3542117,Amith P,0,6,7,3,1,0,85.71,RHB,retired out,1
12174087,2,1597084,2,8453971,Srikanth Krishnamurthy  (wk),0,0,0,9,0,0,0.00,RHB,retired hurt,1
12174087,2,1597084,3,10046726,Shrivatsa Hatwar,0,5,6,5,0,0,83.33,RHB,retired hurt,1
12174087,2,1597084,4,8814171,Pavan Raghavendra,0,6,10,6,0,1,60.00,RHB,c †Vittala b Ashrith Kashyap,1
12174087,2,1597084,5,10031492,Mady,0,33,14,9,0,5,235.71,RHB,not out,0
12174087,2,1597084,6,8129644,Pavan Kashyap,1,7,5,3,0,1,140.00,RHB,not out,0
16991638,1,6767128,1,10075428,Prabhav  Krishna,0,2,6,3,0,0,33.33,RHB,b Anantha,1
16991638,1,6767128,2,8846097,Vishnunandan,0,0,0,6,0,0,0.00,LHB,run out Mahesh,1
16991638,1,6767128,3,8556544,Sudhindhra,0,13,10,8,0,2,130.00,RHB,not out,0
16991638,1,6767128,4,8445414,Tej,0,0,1,1,0,0,0.00,RHB,c Jeethu b Guruprasad Ramachandrachar,1
16991638,1,6767128,5,5922441,Prasanna,1,0,4,3,0,0,0.00,RHB,st †Madhusudhan K S b Badriprasad,1
16991638,1,6767128,6,5994303,Srikanth T K,0,70,23,9,2,10,304.35,RHB,not out,0
16991638,2,6767134,1,10117071,Anantha,0,2,7,7,0,0,28.57,RHB,run out Tej,1
16991638,2,6767134,2,8445499,Paneendra Gautham,0,40,17,15,0,6,235.29,RHB,not out,0
16991638,2,6767134,3,8445420,Madhusudhan K S  (wk),0,14,6,2,0,2,233.33,RHB,retired out,1
16991638,2,6767134,4,1224122,Badriprasad,0,0,2,2,0,0,0.00,RHB,c Prasanna b Tej,1
16991638,2,6767134,5,8445292,Mahesh,0,6,6,2,0,1,100.00,LHB,run out Tej,1
16991638,2,6767134,6,8445368,Jeethu,0,0,5,2,0,0,0.00,LHB,c Vishnunandan b Tej,1
16991638,2,6767134,7,8445342,Guruprasad Ramachandrachar,1,0,1,1,0,0,0.00,LHB,c&b Tej,1
16991700,1,6767130,1,8578931,Srihari,0,8,4,4,0,1,200.00,LHB,retired out,1
16991700,1,6767130,2,10047098,Aditya Hatwar,0,0,2,6,0,0,0.00,RHB,retired hurt,1
16991700,1,6767130,3,29631844,Sridhar Dixit,0,1,6,2,0,0,16.67,LHB,retired hurt,1
16991700,1,6767130,4,809163,Pranav PK,0,2,4,2,0,0,50.00,RHB,c †Srikanth Krishnamurthy b Mady,1
16991700,1,6767130,5,8452770,Ashrith Kashyap,0,20,18,12,1,1,111.11,RHB,not out,0
16991700,1,6767130,6,8444550,Bharadwaj Srivatsa,1,2,2,4,0,0,100.00,RHB,run out Mady,1
16991700,1,6767130,7,7662592,Vittala,0,0,6,5,0,0,0.00,RHB,not out,0
16991700,2,1597084,1,3542117,Amith P,0,4,6,17,1,0,66.67,RHB,retired hurt,1
16991700,2,1597084,2,8453971,Srikanth Krishnamurthy  (wk),0,0,0,1,0,0,0.00,RHB,run out Aditya Hatwar / Vittala,1
16991700,2,1597084,3,15348376,Pavan DP,0,6,9,25,0,0,66.67,RHB,not out,0
16991700,2,1597084,4,19048034,Balaji,0,12,7,1,0,2,171.43,RHB,retired hurt,1
16991700,2,1597084,5,10031492,Mady,0,14,9,8,1,1,155.56,RHB,not out,0
16991723,1,3881115,1,8450899,Sandeep,0,13,6,3,1,1,216.67,LHB,retired hurt,1
16991723,1,3881115,2,8670699,Ajith P,0,0,0,5,0,0,0.00,RHB,retired hurt,1
16991723,1,3881115,3,10052159,Praveena,1,3,6,2,0,0,50.00,RHB,retired out,1
16991723,1,3881115,4,8444682,Pavan Gautham,0,32,17,12,1,4,188.24,RHB,not out,0
16991723,1,3881115,5,10052031,Yashu,0,8,8,9,0,1,100.00,RHB,not out,0
16991723,1,3881115,6,4416809,BHARATH G S AGASTHYA,0,12,4,1,0,2,300.00,RHB,c Jeethu b Guruprasad Ramachandrachar,1
16991723,1,3881115,7,29632164,Raghunandan,0,0,3,2,0,0,0.00,RHB,b Jeethu,1
16991723,2,6767134,1,10117071,Anantha,0,3,6,2,0,0,50.00,RHB,retired out,1
16991723,2,6767134,2,1224122,Badriprasad,0,0,0,6,0,0,0.00,RHB,retired hurt,1
16991723,2,6767134,3,8445420,Madhusudhan K S,0,5,6,2,0,0,83.33,RHB,retired out,1
16991723,2,6767134,4,8445292,Mahesh,0,9,8,5,0,1,112.50,LHB,retired hurt,1
16991723,2,6767134,5,8445499,Paneendra Gautham,0,10,6,12,0,1,166.67,RHB,not out,0
16991723,2,6767134,6,8445368,Jeethu,0,41,12,6,1,6,341.67,LHB,not out,0
16991757,1,6767128,1,10075428,Prabhav  Krishna,0,3,4,5,0,0,75.00,RHB,retired out,1
16991757,1,6767128,2,8846097,Vishnunandan,0,0,2,7,0,0,0.00,LHB,retired hurt,1
16991757,1,6767128,3,8556544,Sudhindhra,0,8,6,2,0,1,133.33,RHB,retired hurt,1
